Timestamp,Motor_ID,Current_Amp,Voltage_V,Motor_RPM,Vibration_mm_s,Winding_Temp_C,Bearing_Temp_C,Coolant_Pressure_Bar,Ambient_Humidity_Pct
2023-10-01 09:10:06,ROT-MILL-05,86.5,414.1,1461.7,4.827,69.77,57.05,4.03,73.0
2023-10-01 09:10:07,ROT-MILL-05,87.9,411.4,1465.7,3.904,70.41,57.67,4.04,79.1
2023-10-01 09:10:08,ROT-MILL-05,85.0,416.5,1467.1,4.065,70.99,58.25,4.04,78.6
2023-10-01 09:10:09,ROT-MILL-05,88.75,413.0,1473.4,4.352,71.57,58.86,3.92,83.8
2023-10-01 09:10:10,ROT-MILL-05,85.32,413.6,1476.4,4.181,72.43,59.27,3.85,78.9
2023-10-01 09:10:11,ROT-MILL-05,85.35,417.7,1467.9,3.979,73.01,59.68,3.98,65.6
2023-10-01 09:10:12,ROT-MILL-05,80.59,415.5,1472.0,4.292,73.64,60.1,4.0,73.1
2023-10-01 09:10:13,ROT-MILL-05,82.64,417.1,1462.5,3.271,74.06,60.54,4.0,79.1
2023-10-01 09:10:14,ROT-MILL-05,86.34,416.8,1463.7,3.992,74.55,61.03,4.11,68.5
2023-10-01 09:10:15,ROT-MILL-05,87.54,414.4,1467.5,3.91,75.11,61.42,3.99,68.7
2023-10-01 09:10:16,ROT-MILL-05,85.03,408.1,1465.6,4.187,75.57,61.91,3.98,76.6
2023-10-01 09:10:17,ROT-MILL-05,84.38,407.4,1470.5,4.087,75.8,62.3,4.08,59.1
2023-10-01 09:10:18,ROT-MILL-05,87.59,413.9,1470.2,5.004,76.29,62.7,3.88,71.4
2023-10-01 09:10:19,ROT-MILL-05,85.38,409.4,1463.5,4.622,76.67,63.09,3.98,67.2
2023-10-01 09:10:20,ROT-MILL-05,80.73,410.8,1477.7,4.875,77.0,63.35,3.9,80.2
2023-10-01 09:10:21,ROT-MILL-05,83.36,411.7,1466.3,4.226,77.6,63.68,4.0,73.2
2023-10-01 09:10:22,ROT-MILL-05,85.04,412.6,1461.0,5.469,78.06,64.02,4.19,74.6
2023-10-01 09:10:23,ROT-MILL-05,88.95,417.3,1467.3,4.569,78.47,64.36,4.04,69.7
2023-10-01 09:10:24,ROT-MILL-05,90.59,419.1,1468.6,4.66,78.89,64.64,4.03,79.9
2023-10-01 09:10:25,ROT-MILL-05,86.36,417.4,1454.3,4.459,79.26,64.9,4.1,70.4
2023-10-01 09:10:26,ROT-MILL-05,83.1,416.6,1471.2,4.412,79.56,65.16,3.84,79.3
2023-10-01 09:10:27,ROT-MILL-05,82.01,414.8,1468.2,5.461,80.0,65.49,3.94,81.2
2023-10-01 09:10:28,ROT-MILL-05,84.2,413.6,1473.7,4.228,80.15,65.84,4.02,74.5
2023-10-01 09:10:29,ROT-MILL-05,87.38,413.2,1466.1,3.473,80.3,66.09,3.98,73.7
2023-10-01 09:10:30,ROT-MILL-05,85.47,417.5,1475.9,4.2,80.52,66.43,3.9,77.6
2023-10-01 09:10:31,ROT-MILL-05,89.3,411.5,1459.8,4.288,80.74,66.64,4.03,69.8
2023-10-01 09:10:32,ROT-MILL-05,88.63,411.3,1458.5,4.388,80.99,66.83,3.82,77.1
2023-10-01 09:10:33,ROT-MILL-05,86.2,412.5,1460.7,5.264,81.23,67.04,4.13,81.0
2023-10-01 09:10:34,ROT-MILL-05,89.9,417.0,1463.1,4.978,81.29,67.3,4.09,75.8
2023-10-01 09:10:35,ROT-MILL-05,86.63,416.0,1460.6,3.589,81.37,67.59,4.02,78.9
2023-10-01 09:10:36,ROT-MILL-05,85.05,414.1,1461.4,4.818,81.54,67.77,3.98,73.5
2023-10-01 09:10:37,ROT-MILL-05,81.53,413.1,1463.9,4.078,81.67,68.08,4.0,77.1
2023-10-01 09:10:38,ROT-MILL-05,83.35,415.7,1460.8,3.723,81.79,68.31,3.82,68.7
2023-10-01 09:10:39,ROT-MILL-05,84.99,416.4,1451.6,5.192,81.81,68.49,3.99,76.1
2023-10-01 09:10:40,ROT-MILL-05,87.33,411.1,1464.4,4.903,81.91,68.76,3.94,80.3
2023-10-01 09:10:41,ROT-MILL-05,88.06,415.2,1461.2,4.597,81.95,68.99,3.86,79.5
2023-10-01 09:10:42,ROT-MILL-05,84.91,412.7,1468.7,3.722,82.29,69.16,4.03,73.9
2023-10-01 09:10:43,ROT-MILL-05,87.15,411.6,1462.3,4.834,82.49,69.3,4.05,78.6
2023-10-01 09:10:44,ROT-MILL-05,89.17,413.8,1467.0,5.326,82.66,69.43,4.11,85.8
2023-10-01 09:10:45,ROT-MILL-05,82.36,421.0,1463.4,4.198,82.69,69.6,4.1,76.9
2023-10-01 09:10:46,ROT-MILL-05,85.37,414.9,1463.5,4.48,82.91,69.76,3.96,65.8
2023-10-01 09:10:47,ROT-MILL-05,84.39,413.7,1459.8,3.664,83.13,69.95,4.06,83.6
2023-10-01 09:10:48,ROT-MILL-05,89.88,412.5,1469.1,3.833,83.09,70.07,4.11,75.6
2023-10-01 09:10:49,ROT-MILL-05,86.5,415.3,1469.8,4.624,82.95,70.14,4.02,78.5
2023-10-01 09:10:50,ROT-MILL-05,84.52,419.3,1458.8,4.081,83.03,70.26,4.0,69.2
2023-10-01 09:10:51,ROT-MILL-05,86.46,413.5,1461.9,3.664,83.12,70.42,4.01,65.1
2023-10-01 09:10:52,ROT-MILL-05,87.61,414.9,1463.1,4.452,83.22,70.64,3.96,66.1
2023-10-01 09:10:53,ROT-MILL-05,86.67,411.2,1454.8,4.769,83.31,70.72,4.0,83.5
2023-10-01 09:10:54,ROT-MILL-05,84.06,412.5,1463.0,4.82,83.41,70.88,3.99,77.8
2023-10-01 09:10:55,ROT-MILL-05,83.5,416.1,1473.1,4.842,83.5,70.98,4.16,76.2
2023-10-01 09:10:56,ROT-MILL-05,81.97,411.8,1464.0,5.043,83.43,71.11,3.89,80.3
2023-10-01 09:10:57,ROT-MILL-05,84.25,411.2,1471.5,3.905,83.65,71.21,4.0,76.6
2023-10-01 09:10:58,ROT-MILL-05,88.15,416.7,1463.5,4.281,83.64,71.37,4.06,79.3
2023-10-01 09:10:59,ROT-MILL-05,86.1,417.5,1461.1,4.395,83.84,71.45,3.94,77.2
2023-10-01 09:11:00,ROT-MILL-05,84.35,416.1,1466.1,4.754,83.83,71.58,3.8,72.0
2023-10-01 09:11:01,ROT-MILL-05,83.78,419.9,1471.9,4.471,84.03,71.61,4.07,76.0
2023-10-01 09:11:02,ROT-MILL-05,81.97,421.2,1470.5,4.486,84.09,71.67,3.99,73.7
2023-10-01 09:11:03,ROT-MILL-05,84.35,411.7,1458.8,4.208,84.13,71.75,3.71,76.2
2023-10-01 09:11:04,ROT-MILL-05,83.83,417.1,1464.5,3.975,84.32,71.83,3.78,75.5
2023-10-01 09:11:05,ROT-MILL-05,85.35,417.5,1471.5,4.767,84.17,71.94,4.04,76.8
2023-10-01 09:11:06,ROT-MILL-05,87.15,411.9,1466.6,4.621,84.18,71.95,4.02,70.9
2023-10-01 09:11:07,ROT-MILL-05,82.51,417.2,1462.0,4.62,84.28,72.03,3.97,69.7
2023-10-01 09:11:08,ROT-MILL-05,82.87,414.5,1462.4,4.235,84.33,72.16,3.91,85.0
2023-10-01 09:11:09,ROT-MILL-05,85.06,415.2,1473.6,4.289,84.19,72.31,3.99,79.5
2023-10-01 09:11:10,ROT-MILL-05,83.67,417.0,1463.5,4.665,84.05,72.31,3.94,75.3
2023-10-01 09:11:11,ROT-MILL-05,82.71,416.7,1461.6,3.736,84.11,72.42,3.99,72.9
2023-10-01 09:11:12,ROT-MILL-05,87.66,414.1,1466.0,4.582,84.05,72.43,3.88,70.6
2023-10-01 09:11:13,ROT-MILL-05,83.38,411.2,1463.1,4.73,84.22,72.53,4.0,77.4
2023-10-01 09:11:14,ROT-MILL-05,86.13,416.4,1477.2,4.105,84.28,72.52,3.88,66.1
2023-10-01 09:11:15,ROT-MILL-05,83.98,413.8,1465.1,4.232,84.41,72.57,3.9,67.1
2023-10-01 09:11:16,ROT-MILL-05,47.21,415.0,1478.1,0.952,83.15,71.94,4.07,66.8
2023-10-01 09:11:17,ROT-MILL-05,47.12,418.7,1479.6,1.388,81.8,71.18,3.95,83.0
2023-10-01 09:11:18,ROT-MILL-05,42.65,414.8,1481.4,1.252,80.77,70.57,4.05,84.5
2023-10-01 09:11:19,ROT-MILL-05,45.11,414.9,1477.5,1.276,79.82,69.88,4.02,72.0
2023-10-01 09:11:20,ROT-MILL-05,44.14,410.7,1485.0,1.592,78.65,69.38,3.95,66.8
2023-10-01 09:11:21,ROT-MILL-05,45.5,418.3,1478.2,1.562,77.87,68.83,4.09,79.8
2023-10-01 09:11:22,ROT-MILL-05,45.22,416.9,1478.5,1.163,76.96,68.16,4.1,77.5
2023-10-01 09:11:23,ROT-MILL-05,42.26,413.9,1477.4,1.202,76.22,67.59,3.94,77.6
2023-10-01 09:11:24,ROT-MILL-05,45.45,415.4,1481.2,1.128,75.43,67.09,3.92,78.3
2023-10-01 09:11:25,ROT-MILL-05,42.61,414.0,1481.6,0.925,74.78,66.58,3.98,75.9
2023-10-01 09:11:26,ROT-MILL-05,46.08,410.9,1477.4,1.377,74.08,66.06,3.93,71.3
2023-10-01 09:11:27,ROT-MILL-05,44.08,414.4,1480.4,1.205,73.39,65.57,4.06,82.1
2023-10-01 09:11:28,ROT-MILL-05,44.28,413.9,1482.2,1.431,72.68,65.06,4.16,74.8
2023-10-01 09:11:29,ROT-MILL-05,44.51,415.5,1477.7,1.166,72.1,64.58,3.94,68.6
2023-10-01 09:11:30,ROT-MILL-05,46.38,408.8,1478.4,1.545,71.41,64.16,4.05,71.8
2023-10-01 09:11:31,ROT-MILL-05,45.37,411.5,1481.0,1.359,70.71,63.65,4.12,79.1
2023-10-01 09:11:32,ROT-MILL-05,44.65,413.9,1480.3,1.146,70.2,63.24,3.98,63.4
2023-10-01 09:11:33,ROT-MILL-05,46.46,410.4,1477.6,0.994,69.59,62.86,4.16,79.2
2023-10-01 09:11:34,ROT-MILL-05,47.24,414.3,1476.4,1.331,69.12,62.47,4.09,74.3
2023-10-01 09:11:35,ROT-MILL-05,44.06,423.2,1478.2,1.403,68.62,62.07,4.17,79.4
2023-10-01 09:11:36,ROT-MILL-05,44.72,416.1,1483.9,1.415,68.05,61.63,4.06,72.1
2023-10-01 09:11:37,ROT-MILL-05,47.12,415.4,1479.5,1.091,67.65,61.19,4.22,68.8
2023-10-01 09:11:38,ROT-MILL-05,47.14,412.5,1479.7,1.504,67.2,60.77,3.93,73.9
2023-10-01 09:11:39,ROT-MILL-05,44.77,421.0,1481.5,1.567,66.83,60.37,3.94,80.9
2023-10-01 09:11:40,ROT-MILL-05,46.08,414.9,1480.7,1.184,66.45,60.08,4.05,68.3
2023-10-01 09:11:41,ROT-MILL-05,46.48,410.4,1478.5,1.277,66.0,59.74,4.01,78.6
2023-10-01 09:11:42,ROT-MILL-05,42.97,411.4,1479.8,1.062,65.72,59.34,3.96,74.3
2023-10-01 09:11:43,ROT-MILL-05,46.12,416.0,1478.2,1.309,65.43,59.01,4.01,84.6
2023-10-01 09:11:44,ROT-MILL-05,44.43,415.7,1483.3,1.27,65.33,58.74,4.16,77.0
2023-10-01 09:11:45,ROT-MILL-05,45.49,416.7,1480.1,1.388,65.02,58.5,3.97,78.3
2023-10-01 09:11:46,ROT-MILL-05,43.2,416.6,1480.3,1.162,64.75,58.29,4.03,74.5
2023-10-01 09:11:47,ROT-MILL-05,44.03,413.3,1480.7,0.98,64.44,58.05,4.05,79.3
2023-10-01 09:11:48,ROT-MILL-05,43.74,413.6,1480.9,0.996,64.29,57.77,4.14,75.6
2023-10-01 09:11:49,ROT-MILL-05,45.42,416.9,1477.8,1.636,64.01,57.52,4.16,77.8
2023-10-01 09:11:50,ROT-MILL-05,42.65,419.0,1481.5,1.244,63.86,57.43,3.91,80.0
2023-10-01 09:11:51,ROT-MILL-05,43.71,416.6,1482.8,1.238,63.87,57.21,3.9,78.0
2023-10-01 09:11:52,ROT-MILL-05,45.66,416.9,1482.2,1.055,63.53,57.01,3.98,72.6
2023-10-01 09:11:53,ROT-MILL-05,46.97,413.0,1477.2,1.18,63.4,56.78,3.86,79.5
2023-10-01 09:11:54,ROT-MILL-05,44.23,416.7,1479.2,1.067,63.33,56.71,4.13,78.1
2023-10-01 09:11:55,ROT-MILL-05,44.18,415.3,1482.6,0.67,63.13,56.49,3.95,75.5
2023-10-01 09:11:56,ROT-MILL-05,44.47,411.0,1479.5,1.076,63.07,56.33,4.03,86.0
2023-10-01 09:11:57,ROT-MILL-05,45.67,413.6,1479.0,0.997,62.8,56.08,4.05,65.1
2023-10-01 09:11:58,ROT-MILL-05,46.11,420.5,1479.2,1.155,62.62,55.92,4.02,70.1
2023-10-01 09:11:59,ROT-MILL-05,43.92,415.9,1479.8,1.112,62.38,55.8,3.94,62.8
2023-10-01 09:12:00,ROT-MILL-05,47.49,417.2,1484.0,1.781,62.14,55.69,3.99,75.8
2023-10-01 09:12:01,ROT-MILL-05,46.7,418.7,1480.7,1.014,61.81,55.49,3.96,82.3
2023-10-01 09:12:02,ROT-MILL-05,46.55,415.0,1479.0,1.054,61.71,55.33,3.89,75.0
2023-10-01 09:12:03,ROT-MILL-05,44.37,416.5,1478.2,0.973,61.54,55.17,4.21,76.0
2023-10-01 09:12:04,ROT-MILL-05,41.77,417.4,1482.2,1.176,61.58,55.01,4.02,79.7
2023-10-01 09:12:05,ROT-MILL-05,44.19,414.1,1483.2,1.311,61.42,54.93,3.91,72.8
2023-10-01 09:12:06,ROT-MILL-05,44.4,413.0,1479.8,0.969,61.36,54.81,3.96,78.4
2023-10-01 09:12:07,ROT-MILL-05,46.98,416.4,1484.1,1.121,61.33,54.61,3.88,87.6
2023-10-01 09:12:08,ROT-MILL-05,44.46,419.3,1480.7,1.493,61.22,54.51,3.91,69.4
2023-10-01 09:12:09,ROT-MILL-05,45.95,417.8,1479.9,1.178,61.31,54.39,3.97,68.5
2023-10-01 09:12:10,ROT-MILL-05,46.01,414.2,1477.9,1.404,61.34,54.32,4.23,76.2
2023-10-01 09:12:11,ROT-MILL-05,46.47,413.8,1480.5,1.19,60.91,54.14,4.18,71.5
2023-10-01 09:12:12,ROT-MILL-05,44.56,422.6,1481.8,1.404,60.82,54.05,3.95,71.9
2023-10-01 09:12:13,ROT-MILL-05,43.43,417.6,1479.5,0.899,60.79,53.88,4.22,70.2
2023-10-01 09:12:14,ROT-MILL-05,43.27,412.0,1482.1,0.995,60.66,53.8,4.08,78.0
2023-10-01 09:12:15,ROT-MILL-05,42.04,422.3,1480.1,1.224,60.57,53.71,3.96,68.6
2023-10-01 09:12:16,ROT-MILL-05,43.13,412.6,1481.3,1.046,60.51,53.62,3.88,77.7
2023-10-01 09:12:17,ROT-MILL-05,46.17,416.8,1479.1,1.007,60.38,53.55,4.15,74.1
2023-10-01 09:12:18,ROT-MILL-05,44.52,412.4,1483.4,0.935,60.45,53.42,4.19,72.0
2023-10-01 09:12:19,ROT-MILL-05,89.46,419.7,1462.8,4.013,61.69,53.95,3.89,68.8
2023-10-01 09:12:20,ROT-MILL-05,86.17,412.8,1464.6,3.581,62.86,54.59,4.06,79.2
2023-10-01 09:12:21,ROT-MILL-05,90.45,414.1,1478.1,4.237,64.02,55.22,4.05,80.9
2023-10-01 09:12:22,ROT-MILL-05,84.76,415.2,1460.7,4.286,65.02,55.8,4.19,74.1
2023-10-01 09:12:23,ROT-MILL-05,86.65,413.1,1471.4,4.425,65.95,56.46,4.1,84.4
2023-10-01 09:12:24,ROT-MILL-05,86.58,418.0,1467.6,8.753,66.7,57.01,3.88,72.8
2023-10-01 09:12:25,ROT-MILL-05,85.4,417.0,1459.7,4.539,67.56,57.56,3.86,80.6
2023-10-01 09:12:26,ROT-MILL-05,86.94,413.8,1462.4,5.315,68.42,58.11,4.08,69.2
2023-10-01 09:12:27,ROT-MILL-05,82.85,413.5,1459.5,3.95,69.45,58.58,3.94,68.1
2023-10-01 09:12:28,ROT-MILL-05,87.64,412.2,1457.7,3.885,70.18,59.16,4.1,75.9
2023-10-01 09:12:29,ROT-MILL-05,87.85,416.7,1468.8,5.929,70.95,59.59,3.95,79.0
2023-10-01 09:12:30,ROT-MILL-05,85.43,411.7,1464.0,4.146,71.68,59.98,4.11,80.9
2023-10-01 09:12:31,ROT-MILL-05,85.53,412.8,1468.1,4.695,72.4,60.5,4.04,71.1
2023-10-01 09:12:32,ROT-MILL-05,83.88,413.8,1469.6,4.287,73.01,60.98,4.02,71.9
2023-10-01 09:12:33,ROT-MILL-05,83.56,415.5,1468.2,4.681,73.49,61.45,3.79,72.3
2023-10-01 09:12:34,ROT-MILL-05,81.19,411.0,1455.5,5.165,74.29,61.88,4.01,77.7
2023-10-01 09:12:35,ROT-MILL-05,84.62,418.7,1459.9,4.584,74.78,62.27,4.05,79.5
2023-10-01 09:12:36,ROT-MILL-05,82.77,410.8,1464.1,4.536,75.26,62.63,4.19,80.6
2023-10-01 09:12:37,ROT-MILL-05,84.22,415.1,1467.2,3.328,75.89,63.02,3.7,71.7
2023-10-01 09:12:38,ROT-MILL-05,83.47,416.2,1463.4,3.847,76.4,63.41,3.96,74.9
2023-10-01 09:12:39,ROT-MILL-05,83.66,414.7,1465.7,4.762,76.93,63.72,4.0,73.1
2023-10-01 09:12:40,ROT-MILL-05,79.82,420.1,1473.7,4.712,77.29,64.1,3.83,81.0
2023-10-01 09:12:41,ROT-MILL-05,86.05,419.1,1464.0,4.782,77.75,64.42,4.16,78.1
2023-10-01 09:12:42,ROT-MILL-05,85.58,416.6,1468.4,3.704,78.04,64.74,3.86,82.7
2023-10-01 09:12:43,ROT-MILL-05,83.98,416.6,1464.9,4.62,78.45,65.03,4.03,78.0
2023-10-01 09:12:44,ROT-MILL-05,81.94,411.6,1470.9,5.194,78.84,65.34,4.07,90.0
2023-10-01 09:12:45,ROT-MILL-05,87.29,416.4,1465.7,4.628,79.16,65.64,4.06,75.7
2023-10-01 09:12:46,ROT-MILL-05,88.71,410.7,1462.9,5.299,79.44,65.88,4.15,70.0
2023-10-01 09:12:47,ROT-MILL-05,81.17,414.0,1471.0,4.145,79.63,66.13,3.98,79.2
2023-10-01 09:12:48,ROT-MILL-05,88.0,411.9,1459.6,4.236,79.8,66.55,3.93,75.1
2023-10-01 09:12:49,ROT-MILL-05,80.56,416.6,1465.4,9.645,80.18,66.73,3.86,77.5
2023-10-01 09:12:50,ROT-MILL-05,81.28,414.6,1465.7,3.755,80.38,67.06,3.99,71.4
2023-10-01 09:12:51,ROT-MILL-05,82.62,416.1,1464.6,4.359,80.6,67.32,3.86,79.6
2023-10-01 09:12:52,ROT-MILL-05,86.09,415.3,1466.1,4.738,80.71,67.63,3.88,75.3
2023-10-01 09:12:53,ROT-MILL-05,86.1,416.2,1459.5,5.222,81.04,67.77,3.94,75.8
2023-10-01 09:12:54,ROT-MILL-05,88.05,417.8,1467.9,3.999,81.31,68.0,3.99,66.6
2023-10-01 09:12:55,ROT-MILL-05,88.89,413.2,1466.5,3.978,81.76,68.06,3.88,74.2
2023-10-01 09:12:56,ROT-MILL-05,80.93,416.1,1461.9,4.973,81.81,68.26,3.98,75.5
2023-10-01 09:12:57,ROT-MILL-05,90.53,414.2,1463.6,4.136,81.86,68.46,4.14,72.0
2023-10-01 09:12:58,ROT-MILL-05,86.11,414.4,1466.2,4.441,81.78,68.67,3.98,76.2
2023-10-01 09:12:59,ROT-MILL-05,84.65,412.5,1463.9,4.928,81.96,68.79,4.15,78.6
2023-10-01 09:13:00,ROT-MILL-05,81.52,415.5,1469.7,4.513,82.14,69.02,4.08,71.0
2023-10-01 09:13:01,ROT-MILL-05,85.19,415.1,1473.0,4.198,82.27,69.19,3.98,77.0
2023-10-01 09:13:02,ROT-MILL-05,82.8,413.9,1476.0,4.259,82.48,69.41,4.31,77.0
2023-10-01 09:13:03,ROT-MILL-05,83.16,414.7,1456.4,5.085,82.55,69.52,4.17,81.4
2023-10-01 09:13:04,ROT-MILL-05,87.96,416.6,1469.0,4.086,82.55,69.64,4.15,82.7
2023-10-01 09:13:05,ROT-MILL-05,84.78,416.5,1470.9,3.906,82.82,69.93,4.21,68.3
2023-10-01 09:13:06,ROT-MILL-05,86.75,412.5,1463.1,4.441,83.05,70.03,4.01,71.2
2023-10-01 09:13:07,ROT-MILL-05,86.69,416.5,1456.4,4.06,83.16,70.09,3.84,77.2
2023-10-01 09:13:08,ROT-MILL-05,84.38,416.7,1459.9,4.869,83.3,70.19,4.05,71.7
2023-10-01 09:13:09,ROT-MILL-05,86.29,413.8,1454.3,3.516,83.4,70.28,3.95,74.6
2023-10-01 09:13:10,ROT-MILL-05,83.36,409.5,1477.4,4.662,83.57,70.47,3.86,62.4
2023-10-01 09:13:11,ROT-MILL-05,86.2,410.6,1464.4,4.573,83.54,70.57,3.92,77.7
2023-10-01 09:13:12,ROT-MILL-05,78.07,420.4,1469.7,3.117,83.52,70.78,4.07,66.0
2023-10-01 09:13:13,ROT-MILL-05,85.55,416.4,1465.7,4.535,83.61,71.0,4.11,75.4
2023-10-01 09:13:14,ROT-MILL-05,84.0,417.3,1461.7,4.66,83.79,71.04,3.91,81.2
2023-10-01 09:13:15,ROT-MILL-05,84.69,414.2,1472.4,3.973,83.78,71.19,4.09,74.0
2023-10-01 09:13:16,ROT-MILL-05,90.01,417.5,1467.2,4.157,83.85,71.3,4.01,77.5
2023-10-01 09:13:17,ROT-MILL-05,79.8,419.0,1465.7,4.837,84.05,71.55,3.94,65.0
2023-10-01 09:13:18,ROT-MILL-05,84.97,416.6,1466.8,4.221,84.28,71.57,4.1,77.1
2023-10-01 09:13:19,ROT-MILL-05,84.53,412.2,1473.7,4.145,84.22,71.65,3.89,78.9
2023-10-01 09:13:20,ROT-MILL-05,83.12,415.6,1455.9,5.048,84.13,71.76,3.97,74.3
2023-10-01 09:13:21,ROT-MILL-05,85.13,413.2,1463.0,4.256,84.35,71.87,4.05,73.2
2023-10-01 09:13:22,ROT-MILL-05,90.53,418.1,1473.5,4.952,84.37,71.95,3.96,67.4
2023-10-01 09:13:23,ROT-MILL-05,85.01,415.5,1466.9,3.814,84.43,72.0,3.88,73.6
2023-10-01 09:13:24,ROT-MILL-05,86.64,415.6,1459.8,5.036,84.52,72.02,3.91,73.8
2023-10-01 09:13:25,ROT-MILL-05,86.68,415.2,1467.4,4.404,84.48,72.16,3.94,71.4
2023-10-01 09:13:26,ROT-MILL-05,81.44,420.1,1459.6,4.773,84.53,72.27,3.93,68.8
2023-10-01 09:13:27,ROT-MILL-05,84.78,414.0,1455.6,3.906,84.55,72.36,3.88,74.6
2023-10-01 09:13:28,ROT-MILL-05,85.15,412.2,1466.9,4.352,84.68,72.42,3.94,66.2
2023-10-01 09:13:29,ROT-MILL-05,87.33,413.7,1473.0,3.954,84.69,72.49,3.99,74.8
2023-10-01 09:13:30,ROT-MILL-05,82.36,414.5,1459.1,4.522,84.71,72.48,3.87,73.2
2023-10-01 09:13:31,ROT-MILL-05,83.73,416.0,1462.8,4.368,84.7,72.6,3.87,74.0
2023-10-01 09:13:32,ROT-MILL-05,86.35,419.5,1456.0,4.654,84.7,72.72,3.92,70.1
2023-10-01 09:13:33,ROT-MILL-05,85.5,416.5,1463.2,4.816,84.59,72.8,4.09,72.1
2023-10-01 09:13:34,ROT-MILL-05,87.79,415.8,1460.0,4.857,84.54,72.92,3.93,68.4
2023-10-01 09:13:35,ROT-MILL-05,85.67,420.3,1472.6,3.451,84.45,72.92,3.99,70.8
2023-10-01 09:13:36,ROT-MILL-05,85.82,413.7,1467.5,4.489,84.51,72.88,3.89,79.6
2023-10-01 09:13:37,ROT-MILL-05,87.54,411.3,1469.2,4.062,84.62,72.92,4.26,65.6
2023-10-01 09:13:38,ROT-MILL-05,85.38,420.8,1467.4,4.651,84.63,72.98,4.02,63.6
2023-10-01 09:13:39,ROT-MILL-05,91.15,423.8,1461.2,4.813,84.73,73.03,4.0,72.2
2023-10-01 09:13:40,ROT-MILL-05,89.51,415.1,1462.4,4.924,84.59,73.12,4.03,69.8
2023-10-01 09:13:41,ROT-MILL-05,85.01,420.3,1469.4,5.144,84.62,73.16,4.08,78.1
2023-10-01 09:13:42,ROT-MILL-05,81.63,415.6,1457.5,3.815,84.57,73.26,4.0,78.5
2023-10-01 09:13:43,ROT-MILL-05,87.66,419.0,1461.8,3.022,84.62,73.29,3.96,70.2
2023-10-01 09:13:44,ROT-MILL-05,82.8,412.8,1469.8,3.828,84.77,73.33,3.98,74.3
2023-10-01 09:13:45,ROT-MILL-05,83.41,415.4,1460.0,5.467,84.85,73.43,4.04,75.4
2023-10-01 09:13:46,ROT-MILL-05,85.41,416.8,1466.0,4.446,84.75,73.5,4.02,74.3
2023-10-01 09:13:47,ROT-MILL-05,84.0,411.2,1466.2,3.332,84.59,73.53,3.97,78.6
2023-10-01 09:13:48,ROT-MILL-05,81.22,406.8,1467.5,4.216,84.72,73.62,4.06,73.5
2023-10-01 09:13:49,ROT-MILL-05,86.58,411.7,1463.1,4.598,84.68,73.64,4.0,84.4
2023-10-01 09:13:50,ROT-MILL-05,81.23,418.1,1473.6,4.442,84.62,73.66,3.91,73.9
2023-10-01 09:13:51,ROT-MILL-05,43.51,418.1,1477.6,1.182,83.47,72.89,3.93,79.8
2023-10-01 09:13:52,ROT-MILL-05,44.31,417.9,1482.1,1.498,82.25,72.28,4.07,76.1
2023-10-01 09:13:53,ROT-MILL-05,48.55,422.0,1479.9,1.544,81.01,71.57,3.92,78.5
2023-10-01 09:13:54,ROT-MILL-05,43.35,413.9,1480.3,1.201,79.85,70.95,4.03,68.1
2023-10-01 09:13:55,ROT-MILL-05,44.33,412.1,1479.9,1.582,78.86,70.29,3.88,76.5
2023-10-01 09:13:56,ROT-MILL-05,44.1,412.9,1482.9,1.191,77.99,69.66,3.99,73.8
2023-10-01 09:13:57,ROT-MILL-05,42.12,409.1,1478.6,1.514,77.22,68.96,3.91,77.7
2023-10-01 09:13:58,ROT-MILL-05,45.4,418.2,1475.6,1.56,76.35,68.41,4.0,77.4
2023-10-01 09:13:59,ROT-MILL-05,46.2,414.3,1482.6,1.317,75.44,67.89,3.78,76.8
2023-10-01 09:14:00,ROT-MILL-05,46.61,415.9,1481.9,1.059,74.74,67.35,3.96,78.6
2023-10-01 09:14:01,ROT-MILL-05,46.42,417.0,1481.9,0.962,74.0,66.77,3.83,74.4
2023-10-01 09:14:02,ROT-MILL-05,46.16,418.0,1480.8,0.891,73.4,66.38,3.86,76.8
2023-10-01 09:14:03,ROT-MILL-05,44.53,416.0,1479.5,1.255,72.77,65.81,3.99,77.2
2023-10-01 09:14:04,ROT-MILL-05,45.51,412.2,1478.4,1.214,72.02,65.26,3.96,76.0
2023-10-01 09:14:05,ROT-MILL-05,46.66,413.3,1477.6,1.221,71.56,64.8,4.2,68.4
2023-10-01 09:14:06,ROT-MILL-05,44.0,416.3,1476.6,1.248,71.05,64.34,4.02,75.8
2023-10-01 09:14:07,ROT-MILL-05,44.99,412.5,1476.9,1.228,70.55,63.97,3.95,75.0
2023-10-01 09:14:08,ROT-MILL-05,46.32,412.8,1480.7,1.272,69.92,63.55,4.01,73.8
2023-10-01 09:14:09,ROT-MILL-05,45.6,415.7,1480.5,1.69,69.49,63.2,4.06,66.5
2023-10-01 09:14:10,ROT-MILL-05,44.87,416.6,1483.1,1.24,69.01,62.74,3.95,81.7
2023-10-01 09:14:11,ROT-MILL-05,45.89,419.3,1477.7,1.14,68.66,62.35,4.05,72.9
2023-10-01 09:14:12,ROT-MILL-05,44.69,412.9,1478.9,1.472,68.12,61.95,4.17,76.6
2023-10-01 09:14:13,ROT-MILL-05,43.71,420.0,1479.5,1.252,67.69,61.61,3.97,63.7
